elapsed_s,timestamp,raw,phase,cycle_index
27.377,14:59:08.182,2601.0,exhale,7
27.427,14:59:08.232,2594.0,exhale,7
27.477,14:59:08.282,2595.0,exhale,7
27.527,14:59:08.332,2598.0,exhale,7
27.577,14:59:08.382,2600.0,exhale,7
27.627,14:59:08.432,2601.0,exhale,7
27.677,14:59:08.482,2610.0,exhale,7
27.727,14:59:08.532,2603.0,exhale,7
27.777,14:59:08.582,2604.0,exhale,7
27.827,14:59:08.632,2604.0,exhale,7
27.877,14:59:08.682,2605.0,exhale,7
27.927,14:59:08.732,2600.0,exhale,7
27.977,14:59:08.782,2599.0,exhale,7
28.027,14:59:08.832,2594.0,inhale,8
28.077,14:59:08.882,2594.0,inhale,8
28.127,14:59:08.932,2587.0,inhale,8
28.177,14:59:08.982,2584.0,inhale,8
28.227,14:59:09.032,2585.0,inhale,8
28.277,14:59:09.082,2570.0,inhale,8
28.327,14:59:09.132,2578.0,inhale,8
28.377,14:59:09.182,2579.0,inhale,8
28.427,14:59:09.232,2578.0,inhale,8
28.477,14:59:09.282,2576.0,inhale,8
28.527,14:59:09.332,2573.0,inhale,8
28.577,14:59:09.382,2576.0,inhale,8
28.627,14:59:09.432,2578.0,inhale,8
28.677,14:59:09.482,2576.0,inhale,8
28.727,14:59:09.532,2575.0,inhale,8
28.777,14:59:09.582,2578.0,inhale,8
28.827,14:59:09.632,2577.0,inhale,8
28.877,14:59:09.682,2576.0,inhale,8
28.927,14:59:09.732,2573.0,inhale,8
28.977,14:59:09.782,2568.0,inhale,8
29.027,14:59:09.832,2570.0,inhale,8
29.077,14:59:09.882,2568.0,inhale,8
29.127,14:59:09.932,2567.0,inhale,8
29.177,14:59:09.982,2565.0,inhale,8
29.227,14:59:10.032,2567.0,inhale,8
29.277,14:59:10.082,2569.0,inhale,8
29.327,14:59:10.132,2570.0,inhale,8
29.377,14:59:10.182,2570.0,inhale,8
29.427,14:59:10.232,2572.0,inhale,8
29.477,14:59:10.282,2571.0,inhale,8
29.527,14:59:10.332,2572.0,exhale,8
29.577,14:59:10.382,2572.0,exhale,8
29.627,14:59:10.432,2574.0,exhale,8
29.677,14:59:10.482,2575.0,exhale,8
29.727,14:59:10.532,2575.0,exhale,8
29.778,14:59:10.582,2576.0,exhale,8
29.827,14:59:10.632,2576.0,exhale,8
29.877,14:59:10.682,2577.0,exhale,8
29.928,14:59:10.733,2575.0,exhale,8
29.977,14:59:10.782,2572.0,exhale,8
30.027,14:59:10.832,2571.0,exhale,8
30.077,14:59:10.882,2569.0,exhale,8
30.127,14:59:10.932,2570.0,exhale,8
30.177,14:59:10.982,2570.0,exhale,8
30.227,14:59:11.032,2566.0,exhale,8
30.277,14:59:11.082,2566.0,exhale,8
30.327,14:59:11.132,2567.0,exhale,8
30.377,14:59:11.182,2566.0,exhale,8
30.427,14:59:11.232,2568.0,exhale,8
30.477,14:59:11.282,2562.0,exhale,8
30.527,14:59:11.332,2569.0,exhale,8
30.577,14:59:11.382,2567.0,exhale,8
30.627,14:59:11.432,2561.0,exhale,8
30.677,14:59:11.482,2569.0,exhale,8
30.727,14:59:11.532,2576.0,exhale,8
30.777,14:59:11.582,2574.0,exhale,8
30.827,14:59:11.632,2576.0,exhale,8
30.877,14:59:11.682,2578.0,exhale,8
30.927,14:59:11.732,2580.0,exhale,8
30.977,14:59:11.782,2594.0,exhale,8
31.027,14:59:11.832,2582.0,exhale,8
31.077,14:59:11.882,2582.0,exhale,8
31.129,14:59:11.933,2584.0,exhale,8
31.177,14:59:11.982,2582.0,exhale,8
31.227,14:59:12.032,2580.0,exhale,8
31.277,14:59:12.082,2584.0,exhale,8
31.327,14:59:12.132,2586.0,exhale,8
31.377,14:59:12.182,2587.0,exhale,8
31.427,14:59:12.232,2587.0,exhale,8
31.477,14:59:12.282,2581.0,exhale,8
31.527,14:59:12.332,2592.0,exhale,8
31.577,14:59:12.382,2594.0,exhale,8
31.627,14:59:12.432,2595.0,exhale,8
31.677,14:59:12.482,2596.0,exhale,8
31.727,14:59:12.532,2598.0,exhale,8
31.777,14:59:12.582,2598.0,exhale,8
31.827,14:59:12.632,2599.0,exhale,8
31.877,14:59:12.682,2599.0,exhale,8
31.927,14:59:12.732,2598.0,exhale,8
31.977,14:59:12.782,2605.0,exhale,8
32.027,14:59:12.832,2595.0,inhale,9
32.077,14:59:12.882,2590.0,inhale,9
32.127,14:59:12.932,2585.0,inhale,9
32.177,14:59:12.982,2580.0,inhale,9
32.227,14:59:13.032,2577.0,inhale,9
32.277,14:59:13.082,2575.0,inhale,9
32.327,14:59:13.132,2576.0,inhale,9
32.377,14:59:13.182,2574.0,inhale,9
32.428,14:59:13.232,2574.0,inhale,9
32.477,14:59:13.282,2571.0,inhale,9
32.527,14:59:13.332,2572.0,inhale,9
32.577,14:59:13.382,2572.0,inhale,9
32.627,14:59:13.432,2577.0,inhale,9
32.677,14:59:13.482,2573.0,inhale,9
32.729,14:59:13.534,2572.0,inhale,9
32.777,14:59:13.582,2571.0,inhale,9
32.827,14:59:13.632,2572.0,inhale,9
32.877,14:59:13.682,2571.0,inhale,9
32.927,14:59:13.732,2571.0,inhale,9
32.977,14:59:13.782,2569.0,inhale,9
33.027,14:59:13.832,2568.0,inhale,9
33.077,14:59:13.882,2569.0,inhale,9
33.127,14:59:13.932,2567.0,inhale,9
33.177,14:59:13.982,2568.0,inhale,9
33.227,14:59:14.032,2567.0,inhale,9
33.277,14:59:14.082,2569.0,inhale,9
33.327,14:59:14.132,2570.0,inhale,9
33.377,14:59:14.182,2569.0,inhale,9
33.427,14:59:14.232,2573.0,inhale,9
33.477,14:59:14.282,2575.0,inhale,9
33.527,14:59:14.332,2587.0,exhale,9
33.577,14:59:14.382,2577.0,exhale,9
33.627,14:59:14.432,2579.0,exhale,9
33.677,14:59:14.482,2578.0,exhale,9
33.727,14:59:14.532,2578.0,exhale,9
33.777,14:59:14.582,2579.0,exhale,9
33.827,14:59:14.632,2577.0,exhale,9
33.877,14:59:14.682,2578.0,exhale,9
33.927,14:59:14.732,2576.0,exhale,9
33.977,14:59:14.782,2580.0,exhale,9
34.027,14:59:14.832,2576.0,exhale,9
34.077,14:59:14.882,2571.0,exhale,9
34.127,14:59:14.932,2570.0,exhale,9
34.177,14:59:14.982,2572.0,exhale,9
34.227,14:59:15.032,2570.0,exhale,9
34.277,14:59:15.082,2569.0,exhale,9
34.327,14:59:15.132,2569.0,exhale,9
34.377,14:59:15.182,2569.0,exhale,9
34.427,14:59:15.232,2569.0,exhale,9
34.477,14:59:15.282,2570.0,exhale,9
34.528,14:59:15.333,2568.0,exhale,9
34.577,14:59:15.382,2567.0,exhale,9
34.627,14:59:15.432,2570.0,exhale,9
34.677,14:59:15.482,2573.0,exhale,9
34.727,14:59:15.532,2570.0,exhale,9
34.777,14:59:15.582,2574.0,exhale,9
34.827,14:59:15.632,2578.0,exhale,9
34.877,14:59:15.682,2579.0,exhale,9
34.927,14:59:15.732,2579.0,exhale,9
34.977,14:59:15.782,2580.0,exhale,9
35.027,14:59:15.832,2582.0,exhale,9
35.077,14:59:15.882,2583.0,exhale,9
35.127,14:59:15.932,2584.0,exhale,9
35.177,14:59:15.982,2583.0,exhale,9
35.227,14:59:16.032,2581.0,exhale,9
35.277,14:59:16.082,2583.0,exhale,9
35.327,14:59:16.132,2585.0,exhale,9
35.377,14:59:16.182,2588.0,exhale,9
35.427,14:59:16.232,2589.0,exhale,9
35.477,14:59:16.282,2590.0,exhale,9
35.527,14:59:16.332,2592.0,exhale,9
35.577,14:59:16.382,2594.0,exhale,9
35.627,14:59:16.432,2595.0,exhale,9
35.677,14:59:16.482,2596.0,exhale,9
35.727,14:59:16.532,2595.0,exhale,9
35.777,14:59:16.582,2598.0,exhale,9
35.827,14:59:16.632,2598.0,exhale,9
35.877,14:59:16.682,2597.0,exhale,9
35.927,14:59:16.732,2600.0,exhale,9
35.977,14:59:16.782,2600.0,exhale,9
36.027,14:59:16.832,2598.0,inhale,10
36.077,14:59:16.882,2597.0,inhale,10
36.127,14:59:16.932,2604.0,inhale,10
36.177,14:59:16.982,2590.0,inhale,10
36.227,14:59:17.032,2588.0,inhale,10
36.277,14:59:17.082,2583.0,inhale,10
36.327,14:59:17.132,2579.0,inhale,10
36.377,14:59:17.182,2581.0,inhale,10
36.427,14:59:17.232,2575.0,inhale,10
36.477,14:59:17.282,2580.0,inhale,10
36.527,14:59:17.332,2580.0,inhale,10
36.577,14:59:17.382,2580.0,inhale,10
36.627,14:59:17.432,2581.0,inhale,10
36.677,14:59:17.482,2577.0,inhale,10
36.727,14:59:17.532,2577.0,inhale,10
36.777,14:59:17.582,2574.0,inhale,10
36.827,14:59:17.632,2576.0,inhale,10
36.877,14:59:17.682,2576.0,inhale,10
36.927,14:59:17.732,2576.0,inhale,10
36.977,14:59:17.782,2575.0,inhale,10
37.027,14:59:17.832,2576.0,inhale,10
37.077,14:59:17.882,2577.0,inhale,10
37.127,14:59:17.932,2575.0,inhale,10
37.177,14:59:17.982,2577.0,inhale,10
37.227,14:59:18.032,2577.0,inhale,10
37.277,14:59:18.082,2585.0,inhale,10
37.327,14:59:18.132,2577.0,inhale,10
37.377,14:59:18.182,2579.0,inhale,10
37.427,14:59:18.232,2579.0,inhale,10
37.477,14:59:18.282,2578.0,inhale,10
37.528,14:59:18.332,2580.0,exhale,10
37.577,14:59:18.382,2582.0,exhale,10
37.627,14:59:18.432,2582.0,exhale,10
37.677,14:59:18.482,2575.0,exhale,10
37.727,14:59:18.532,2578.0,exhale,10
37.777,14:59:18.582,2585.0,exhale,10
37.828,14:59:18.632,2587.0,exhale,10
37.877,14:59:18.682,2585.0,exhale,10
37.927,14:59:18.732,2578.0,exhale,10
37.977,14:59:18.782,2585.0,exhale,10
38.027,14:59:18.832,2585.0,exhale,10
38.077,14:59:18.882,2584.0,exhale,10
38.127,14:59:18.932,2588.0,exhale,10
38.177,14:59:18.982,2584.0,exhale,10
38.227,14:59:19.032,2587.0,exhale,10
38.277,14:59:19.082,2584.0,exhale,10
38.327,14:59:19.132,2582.0,exhale,10
38.377,14:59:19.182,2572.0,exhale,10
38.427,14:59:19.232,2581.0,exhale,10
38.477,14:59:19.282,2579.0,exhale,10
38.527,14:59:19.332,2581.0,exhale,10
38.577,14:59:19.382,2580.0,exhale,10
38.627,14:59:19.432,2583.0,exhale,10
38.677,14:59:19.482,2578.0,exhale,10
38.727,14:59:19.532,2584.0,exhale,10
38.777,14:59:19.582,2587.0,exhale,10
38.827,14:59:19.632,2585.0,exhale,10
38.877,14:59:19.682,2585.0,exhale,10
38.927,14:59:19.732,2587.0,exhale,10
38.977,14:59:19.782,2588.0,exhale,10
39.027,14:59:19.832,2582.0,exhale,10
39.077,14:59:19.882,2589.0,exhale,10
39.127,14:59:19.932,2589.0,exhale,10
39.177,14:59:19.982,2592.0,exhale,10
39.227,14:59:20.032,2595.0,exhale,10
39.277,14:59:20.082,2596.0,exhale,10
39.327,14:59:20.132,2600.0,exhale,10
39.377,14:59:20.182,2597.0,exhale,10
39.427,14:59:20.232,2599.0,exhale,10
39.477,14:59:20.282,2600.0,exhale,10
39.527,14:59:20.332,2600.0,exhale,10
39.577,14:59:20.382,2601.0,exhale,10
39.627,14:59:20.432,2608.0,exhale,10
39.677,14:59:20.482,2601.0,exhale,10
39.727,14:59:20.532,2602.0,exhale,10
39.777,14:59:20.582,2603.0,exhale,10
39.827,14:59:20.632,2601.0,exhale,10
39.877,14:59:20.682,2603.0,exhale,10
39.927,14:59:20.732,2603.0,exhale,10
39.977,14:59:20.782,2603.0,exhale,10
40.027,14:59:20.832,2605.0,inhale,11
40.077,14:59:20.882,2605.0,inhale,11
40.127,14:59:20.932,2605.0,inhale,11
40.177,14:59:20.982,2604.0,inhale,11
40.227,14:59:21.032,2606.0,inhale,11
40.277,14:59:21.082,2599.0,inhale,11
