elapsed_s,timestamp,raw,mv,phase,cycle_index
31.676,21:51:49.048,1132.0,970.0,exhale,8
31.698,21:51:49.070,1135.0,970.0,exhale,8
31.720,21:51:49.092,1131.0,976.0,exhale,8
31.742,21:51:49.114,1136.0,975.0,exhale,8
31.764,21:51:49.136,1130.0,969.0,exhale,8
31.786,21:51:49.158,1134.0,970.0,exhale,8
31.808,21:51:49.180,1132.0,966.0,exhale,8
31.830,21:51:49.202,1130.0,970.0,exhale,8
31.852,21:51:49.224,1145.0,968.0,exhale,8
31.874,21:51:49.246,1134.0,969.0,exhale,8
31.896,21:51:49.268,1129.0,957.0,exhale,8
31.918,21:51:49.290,1127.0,971.0,exhale,8
31.940,21:51:49.312,1129.0,966.0,exhale,8
31.962,21:51:49.334,1130.0,964.0,exhale,8
31.984,21:51:49.356,1130.0,961.0,exhale,8
32.006,21:51:49.378,1133.0,966.0,inhale,9
32.028,21:51:49.400,1122.0,967.0,inhale,9
32.050,21:51:49.422,1126.0,965.0,inhale,9
32.072,21:51:49.444,1125.0,963.0,inhale,9
32.094,21:51:49.466,1118.0,966.0,inhale,9
32.116,21:51:49.488,1120.0,964.0,inhale,9
32.138,21:51:49.510,1125.0,965.0,inhale,9
32.160,21:51:49.532,1125.0,962.0,inhale,9
32.182,21:51:49.554,1128.0,966.0,inhale,9
32.204,21:51:49.576,1131.0,968.0,inhale,9
32.226,21:51:49.598,1130.0,964.0,inhale,9
32.248,21:51:49.620,1130.0,973.0,inhale,9
32.270,21:51:49.642,1135.0,974.0,inhale,9
32.292,21:51:49.664,1145.0,976.0,inhale,9
32.314,21:51:49.686,1141.0,978.0,inhale,9
32.336,21:51:49.708,1142.0,978.0,inhale,9
32.358,21:51:49.730,1141.0,979.0,inhale,9
32.380,21:51:49.752,1141.0,979.0,inhale,9
32.402,21:51:49.774,1144.0,981.0,inhale,9
32.424,21:51:49.796,1144.0,980.0,inhale,9
32.446,21:51:49.818,1139.0,983.0,inhale,9
32.468,21:51:49.840,1145.0,987.0,inhale,9
32.491,21:51:49.863,1147.0,983.0,inhale,9
32.512,21:51:49.884,1139.0,982.0,inhale,9
32.534,21:51:49.906,1147.0,984.0,inhale,9
32.557,21:51:49.929,1145.0,983.0,inhale,9
32.578,21:51:49.950,1149.0,986.0,inhale,9
32.600,21:51:49.972,1145.0,981.0,inhale,9
32.624,21:51:49.996,1150.0,993.0,inhale,9
32.644,21:51:50.016,1147.0,975.0,inhale,9
32.666,21:51:50.038,1145.0,985.0,inhale,9
32.689,21:51:50.061,1153.0,982.0,inhale,9
32.710,21:51:50.082,1142.0,979.0,inhale,9
32.732,21:51:50.104,1148.0,983.0,inhale,9
32.755,21:51:50.127,1148.0,981.0,inhale,9
32.776,21:51:50.148,1146.0,980.0,inhale,9
32.798,21:51:50.170,1148.0,983.0,inhale,9
32.820,21:51:50.192,1154.0,982.0,inhale,9
32.852,21:51:50.224,1144.0,985.0,inhale,9
32.865,21:51:50.237,1145.0,980.0,inhale,9
32.886,21:51:50.258,1147.0,983.0,inhale,9
32.908,21:51:50.280,1147.0,984.0,inhale,9
32.930,21:51:50.302,1146.0,984.0,inhale,9
32.952,21:51:50.324,1146.0,990.0,inhale,9
32.974,21:51:50.346,1147.0,983.0,inhale,9
32.996,21:51:50.368,1149.0,984.0,inhale,9
33.018,21:51:50.390,1157.0,981.0,inhale,9
33.041,21:51:50.413,1144.0,983.0,inhale,9
33.062,21:51:50.434,1147.0,986.0,inhale,9
33.084,21:51:50.456,1150.0,981.0,inhale,9
33.106,21:51:50.478,1149.0,982.0,inhale,9
33.128,21:51:50.500,1156.0,984.0,inhale,9
33.150,21:51:50.522,1150.0,984.0,inhale,9
33.172,21:51:50.544,1146.0,982.0,inhale,9
33.194,21:51:50.566,1148.0,974.0,inhale,9
33.216,21:51:50.588,1151.0,981.0,inhale,9
33.238,21:51:50.610,1149.0,987.0,inhale,9
33.260,21:51:50.632,1148.0,986.0,inhale,9
33.282,21:51:50.654,1152.0,986.0,inhale,9
33.304,21:51:50.676,1134.0,990.0,inhale,9
33.326,21:51:50.698,1146.0,982.0,inhale,9
33.348,21:51:50.720,1148.0,986.0,inhale,9
33.370,21:51:50.742,1139.0,982.0,inhale,9
33.392,21:51:50.764,1148.0,982.0,inhale,9
33.414,21:51:50.786,1147.0,985.0,inhale,9
33.436,21:51:50.808,1142.0,985.0,inhale,9
33.458,21:51:50.830,1145.0,986.0,inhale,9
33.480,21:51:50.852,1142.0,982.0,inhale,9
33.502,21:51:50.874,1146.0,983.0,exhale,9
33.524,21:51:50.896,1143.0,979.0,exhale,9
33.546,21:51:50.918,1145.0,979.0,exhale,9
33.568,21:51:50.940,1138.0,980.0,exhale,9
33.591,21:51:50.963,1142.0,980.0,exhale,9
33.612,21:51:50.984,1144.0,979.0,exhale,9
33.634,21:51:51.006,1150.0,982.0,exhale,9
33.657,21:51:51.029,1142.0,979.0,exhale,9
33.678,21:51:51.050,1142.0,980.0,exhale,9
33.700,21:51:51.072,1143.0,985.0,exhale,9
33.723,21:51:51.095,1142.0,981.0,exhale,9
33.744,21:51:51.116,1144.0,980.0,exhale,9
33.766,21:51:51.138,1144.0,985.0,exhale,9
33.788,21:51:51.160,1144.0,981.0,exhale,9
33.810,21:51:51.182,1144.0,982.0,exhale,9
33.832,21:51:51.204,1148.0,983.0,exhale,9
33.854,21:51:51.226,1144.0,982.0,exhale,9
33.876,21:51:51.248,1145.0,979.0,exhale,9
33.898,21:51:51.270,1146.0,982.0,exhale,9
33.920,21:51:51.292,1143.0,982.0,exhale,9
33.942,21:51:51.314,1145.0,983.0,exhale,9
33.964,21:51:51.336,1146.0,982.0,exhale,9
33.986,21:51:51.358,1160.0,981.0,exhale,9
34.016,21:51:51.388,1145.0,983.0,exhale,9
34.030,21:51:51.402,1147.0,989.0,exhale,9
34.052,21:51:51.424,1145.0,983.0,exhale,9
34.074,21:51:51.446,1147.0,981.0,exhale,9
34.096,21:51:51.468,1146.0,984.0,exhale,9
34.118,21:51:51.490,1146.0,983.0,exhale,9
34.140,21:51:51.512,1134.0,982.0,exhale,9
34.162,21:51:51.534,1154.0,981.0,exhale,9
34.184,21:51:51.556,1155.0,984.0,exhale,9
34.206,21:51:51.578,1153.0,985.0,exhale,9
34.228,21:51:51.600,1152.0,992.0,exhale,9
34.250,21:51:51.622,1152.0,985.0,exhale,9
34.272,21:51:51.644,1148.0,984.0,exhale,9
34.294,21:51:51.666,1153.0,989.0,exhale,9
34.316,21:51:51.688,1154.0,983.0,exhale,9
34.339,21:51:51.711,1154.0,992.0,exhale,9
34.360,21:51:51.732,1146.0,985.0,exhale,9
34.382,21:51:51.754,1148.0,992.0,exhale,9
34.404,21:51:51.776,1144.0,971.0,exhale,9
34.426,21:51:51.798,1145.0,979.0,exhale,9
34.448,21:51:51.820,1146.0,983.0,exhale,9
34.470,21:51:51.842,1147.0,984.0,exhale,9
34.492,21:51:51.864,1148.0,983.0,exhale,9
34.514,21:51:51.886,1146.0,987.0,exhale,9
34.536,21:51:51.908,1138.0,979.0,exhale,9
34.559,21:51:51.931,1147.0,972.0,exhale,9
34.580,21:51:51.952,1139.0,982.0,exhale,9
34.602,21:51:51.974,1147.0,983.0,exhale,9
34.624,21:51:51.996,1144.0,980.0,exhale,9
34.646,21:51:52.018,1150.0,982.0,exhale,9
34.668,21:51:52.040,1150.0,987.0,exhale,9
34.690,21:51:52.062,1143.0,981.0,exhale,9
34.712,21:51:52.084,1151.0,982.0,exhale,9
34.734,21:51:52.106,1153.0,978.0,exhale,9
34.757,21:51:52.129,1145.0,988.0,exhale,9
34.778,21:51:52.150,1144.0,982.0,exhale,9
34.800,21:51:52.172,1146.0,974.0,exhale,9
34.826,21:51:52.198,1143.0,982.0,exhale,9
34.844,21:51:52.216,1145.0,985.0,exhale,9
34.866,21:51:52.238,1149.0,983.0,exhale,9
34.892,21:51:52.264,1155.0,985.0,exhale,9
34.910,21:51:52.282,1159.0,984.0,exhale,9
34.932,21:51:52.304,1148.0,988.0,exhale,9
34.954,21:51:52.326,1147.0,984.0,exhale,9
34.976,21:51:52.348,1148.0,984.0,exhale,9
34.998,21:51:52.370,1149.0,979.0,exhale,9
35.020,21:51:52.392,1146.0,980.0,exhale,9
35.042,21:51:52.414,1145.0,981.0,exhale,9
35.064,21:51:52.436,1147.0,982.0,exhale,9
35.086,21:51:52.458,1148.0,981.0,exhale,9
35.108,21:51:52.480,1141.0,979.0,exhale,9
35.130,21:51:52.502,1140.0,980.0,exhale,9
35.156,21:51:52.528,1145.0,981.0,exhale,9
35.174,21:51:52.546,1143.0,989.0,exhale,9
35.196,21:51:52.568,1152.0,982.0,exhale,9
35.218,21:51:52.590,1145.0,975.0,exhale,9
35.240,21:51:52.612,1143.0,982.0,exhale,9
35.262,21:51:52.634,1135.0,979.0,exhale,9
35.284,21:51:52.656,1142.0,980.0,exhale,9
35.307,21:51:52.679,1140.0,975.0,exhale,9
35.328,21:51:52.700,1149.0,979.0,exhale,9
35.350,21:51:52.722,1141.0,984.0,exhale,9
35.372,21:51:52.744,1132.0,978.0,exhale,9
35.394,21:51:52.766,1139.0,983.0,exhale,9
35.416,21:51:52.788,1139.0,988.0,exhale,9
35.438,21:51:52.810,1146.0,977.0,exhale,9
35.460,21:51:52.832,1139.0,981.0,exhale,9
35.482,21:51:52.854,1140.0,976.0,exhale,9
35.504,21:51:52.876,1139.0,975.0,exhale,9
35.526,21:51:52.898,1137.0,969.0,exhale,9
35.548,21:51:52.920,1138.0,981.0,exhale,9
35.570,21:51:52.942,1143.0,975.0,exhale,9
35.592,21:51:52.964,1142.0,981.0,exhale,9
35.614,21:51:52.986,1134.0,975.0,exhale,9
35.636,21:51:53.008,1131.0,971.0,exhale,9
35.658,21:51:53.030,1133.0,971.0,exhale,9
35.680,21:51:53.052,1133.0,975.0,exhale,9
35.702,21:51:53.074,1132.0,971.0,exhale,9
35.725,21:51:53.097,1136.0,970.0,exhale,9
35.746,21:51:53.118,1134.0,973.0,exhale,9
35.768,21:51:53.140,1137.0,971.0,exhale,9
35.790,21:51:53.162,1129.0,975.0,exhale,9
35.812,21:51:53.184,1129.0,970.0,exhale,9
35.834,21:51:53.206,1138.0,974.0,exhale,9
35.856,21:51:53.228,1132.0,970.0,exhale,9
35.878,21:51:53.250,1130.0,969.0,exhale,9
35.900,21:51:53.272,1133.0,969.0,exhale,9
35.922,21:51:53.294,1128.0,970.0,exhale,9
35.944,21:51:53.316,1129.0,968.0,exhale,9
35.966,21:51:53.338,1129.0,967.0,exhale,9
35.988,21:51:53.360,1128.0,966.0,exhale,9
36.010,21:51:53.382,1128.0,967.0,inhale,10
36.032,21:51:53.404,1129.0,967.0,inhale,10
36.054,21:51:53.426,1128.0,960.0,inhale,10
36.076,21:51:53.448,1131.0,968.0,inhale,10
36.098,21:51:53.470,1133.0,971.0,inhale,10
36.120,21:51:53.492,1135.0,977.0,inhale,10
36.142,21:51:53.514,1132.0,972.0,inhale,10
36.164,21:51:53.536,1134.0,973.0,inhale,10
36.186,21:51:53.558,1133.0,975.0,inhale,10
36.208,21:51:53.580,1136.0,977.0,inhale,10
36.230,21:51:53.602,1138.0,979.0,inhale,10
36.252,21:51:53.624,1139.0,976.0,inhale,10
36.274,21:51:53.646,1127.0,977.0,inhale,10
36.296,21:51:53.668,1143.0,979.0,inhale,10
36.318,21:51:53.690,1140.0,974.0,inhale,10
36.340,21:51:53.712,1141.0,976.0,inhale,10
36.362,21:51:53.734,1142.0,981.0,inhale,10
36.384,21:51:53.756,1144.0,979.0,inhale,10
36.406,21:51:53.778,1143.0,981.0,inhale,10
36.428,21:51:53.800,1146.0,988.0,inhale,10
36.453,21:51:53.825,1144.0,982.0,inhale,10
36.472,21:51:53.844,1154.0,991.0,inhale,10
36.494,21:51:53.866,1145.0,983.0,inhale,10
36.516,21:51:53.888,1145.0,981.0,inhale,10
36.538,21:51:53.910,1147.0,984.0,inhale,10
36.560,21:51:53.932,1150.0,981.0,inhale,10
36.582,21:51:53.954,1148.0,983.0,inhale,10
36.604,21:51:53.976,1145.0,983.0,inhale,10
36.626,21:51:53.998,1144.0,983.0,inhale,10
36.648,21:51:54.020,1147.0,984.0,inhale,10
36.670,21:51:54.042,1149.0,984.0,inhale,10
36.692,21:51:54.064,1153.0,984.0,inhale,10
36.714,21:51:54.086,1148.0,987.0,inhale,10
36.736,21:51:54.108,1145.0,983.0,inhale,10
36.758,21:51:54.130,1146.0,982.0,inhale,10
36.780,21:51:54.152,1145.0,982.0,inhale,10
36.802,21:51:54.174,1141.0,982.0,inhale,10
36.825,21:51:54.197,1147.0,978.0,inhale,10
36.847,21:51:54.219,1144.0,981.0,inhale,10
36.868,21:51:54.240,1147.0,981.0,inhale,10
36.890,21:51:54.262,1143.0,982.0,inhale,10
36.912,21:51:54.284,1147.0,981.0,inhale,10
36.934,21:51:54.306,1155.0,981.0,inhale,10
36.956,21:51:54.328,1148.0,981.0,inhale,10
36.978,21:51:54.350,1147.0,990.0,inhale,10
37.000,21:51:54.372,1154.0,977.0,inhale,10
37.023,21:51:54.395,1148.0,985.0,inhale,10
37.044,21:51:54.416,1142.0,985.0,inhale,10
37.066,21:51:54.438,1160.0,983.0,inhale,10
37.089,21:51:54.461,1149.0,985.0,inhale,10
37.110,21:51:54.482,1151.0,983.0,inhale,10
37.132,21:51:54.504,1153.0,985.0,inhale,10
37.154,21:51:54.526,1150.0,983.0,inhale,10
37.176,21:51:54.548,1156.0,987.0,inhale,10
37.198,21:51:54.570,1151.0,987.0,inhale,10
37.220,21:51:54.592,1149.0,989.0,inhale,10
37.242,21:51:54.614,1151.0,987.0,inhale,10
37.264,21:51:54.636,1153.0,986.0,inhale,10
37.286,21:51:54.658,1152.0,993.0,inhale,10
37.308,21:51:54.680,1151.0,988.0,inhale,10
37.330,21:51:54.702,1154.0,989.0,inhale,10
37.352,21:51:54.724,1156.0,988.0,inhale,10
37.374,21:51:54.746,1151.0,987.0,inhale,10
37.396,21:51:54.768,1154.0,998.0,inhale,10
37.418,21:51:54.790,1153.0,979.0,inhale,10
37.440,21:51:54.812,1150.0,991.0,inhale,10
37.462,21:51:54.834,1157.0,985.0,inhale,10
37.484,21:51:54.856,1151.0,986.0,inhale,10
37.506,21:51:54.878,1151.0,986.0,exhale,10
37.528,21:51:54.900,1140.0,985.0,exhale,10
37.550,21:51:54.922,1147.0,985.0,exhale,10
37.572,21:51:54.944,1149.0,984.0,exhale,10
37.594,21:51:54.966,1141.0,980.0,exhale,10
37.616,21:51:54.988,1149.0,993.0,exhale,10
37.638,21:51:55.010,1148.0,983.0,exhale,10
37.660,21:51:55.032,1149.0,987.0,exhale,10
37.682,21:51:55.054,1165.0,979.0,exhale,10
37.704,21:51:55.076,1143.0,985.0,exhale,10
37.726,21:51:55.098,1150.0,988.0,exhale,10
37.748,21:51:55.120,1154.0,990.0,exhale,10
37.770,21:51:55.142,1155.0,989.0,exhale,10
37.792,21:51:55.164,1154.0,981.0,exhale,10
37.814,21:51:55.186,1153.0,992.0,exhale,10
37.836,21:51:55.208,1157.0,991.0,exhale,10
37.858,21:51:55.230,1161.0,981.0,exhale,10
37.880,21:51:55.252,1161.0,995.0,exhale,10
37.902,21:51:55.274,1162.0,993.0,exhale,10
37.924,21:51:55.296,1156.0,994.0,exhale,10
37.946,21:51:55.318,1161.0,996.0,exhale,10
37.968,21:51:55.340,1161.0,996.0,exhale,10
37.991,21:51:55.363,1161.0,996.0,exhale,10
38.012,21:51:55.384,1160.0,996.0,exhale,10
38.034,21:51:55.406,1163.0,995.0,exhale,10
38.056,21:51:55.428,1166.0,999.0,exhale,10
38.078,21:51:55.450,1162.0,997.0,exhale,10
38.100,21:51:55.472,1166.0,997.0,exhale,10
38.123,21:51:55.495,1163.0,997.0,exhale,10
38.144,21:51:55.516,1164.0,996.0,exhale,10
38.166,21:51:55.538,1162.0,999.0,exhale,10
38.189,21:51:55.561,1161.0,995.0,exhale,10
38.210,21:51:55.582,1171.0,993.0,exhale,10
38.232,21:51:55.604,1162.0,997.0,exhale,10
38.254,21:51:55.626,1159.0,993.0,exhale,10
38.276,21:51:55.648,1161.0,998.0,exhale,10
38.298,21:51:55.670,1162.0,990.0,exhale,10
38.320,21:51:55.692,1163.0,994.0,exhale,10
38.342,21:51:55.714,1158.0,988.0,exhale,10
38.364,21:51:55.736,1160.0,994.0,exhale,10
38.386,21:51:55.758,1161.0,997.0,exhale,10
38.408,21:51:55.780,1143.0,994.0,exhale,10
38.430,21:51:55.802,1163.0,999.0,exhale,10
38.452,21:51:55.824,1151.0,1006.0,exhale,10
38.474,21:51:55.846,1154.0,993.0,exhale,10
38.496,21:51:55.868,1149.0,994.0,exhale,10
38.518,21:51:55.890,1160.0,994.0,exhale,10
38.540,21:51:55.912,1158.0,991.0,exhale,10
38.562,21:51:55.934,1157.0,992.0,exhale,10
38.584,21:51:55.956,1160.0,992.0,exhale,10
38.606,21:51:55.978,1166.0,998.0,exhale,10
38.628,21:51:56.000,1161.0,994.0,exhale,10
38.650,21:51:56.022,1160.0,991.0,exhale,10
38.672,21:51:56.044,1163.0,992.0,exhale,10
38.694,21:51:56.066,1156.0,997.0,exhale,10
38.716,21:51:56.088,1158.0,991.0,exhale,10
38.739,21:51:56.111,1159.0,992.0,exhale,10
38.760,21:51:56.132,1152.0,993.0,exhale,10
38.782,21:51:56.154,1156.0,994.0,exhale,10
38.804,21:51:56.176,1155.0,991.0,exhale,10
38.826,21:51:56.198,1153.0,990.0,exhale,10
38.848,21:51:56.220,1141.0,989.0,exhale,10
38.870,21:51:56.242,1155.0,985.0,exhale,10
38.892,21:51:56.264,1155.0,989.0,exhale,10
38.914,21:51:56.286,1154.0,986.0,exhale,10
38.936,21:51:56.308,1150.0,978.0,exhale,10
38.958,21:51:56.330,1148.0,986.0,exhale,10
38.980,21:51:56.352,1152.0,985.0,exhale,10
39.002,21:51:56.374,1148.0,987.0,exhale,10
39.024,21:51:56.396,1145.0,986.0,exhale,10
39.046,21:51:56.418,1145.0,985.0,exhale,10
39.068,21:51:56.440,1145.0,980.0,exhale,10
39.090,21:51:56.462,1142.0,979.0,exhale,10
39.112,21:51:56.484,1140.0,980.0,exhale,10
39.134,21:51:56.506,1144.0,983.0,exhale,10
39.157,21:51:56.529,1144.0,979.0,exhale,10
39.178,21:51:56.550,1149.0,967.0,exhale,10
39.200,21:51:56.572,1147.0,986.0,exhale,10
39.224,21:51:56.596,1148.0,983.0,exhale,10
39.244,21:51:56.616,1145.0,984.0,exhale,10
39.266,21:51:56.638,1143.0,980.0,exhale,10
39.290,21:51:56.662,1145.0,983.0,exhale,10
39.310,21:51:56.682,1144.0,983.0,exhale,10
39.332,21:51:56.704,1150.0,982.0,exhale,10
39.354,21:51:56.726,1144.0,988.0,exhale,10
39.376,21:51:56.748,1145.0,980.0,exhale,10
39.398,21:51:56.770,1144.0,983.0,exhale,10
39.420,21:51:56.792,1142.0,980.0,exhale,10
39.442,21:51:56.814,1145.0,981.0,exhale,10
39.464,21:51:56.836,1142.0,980.0,exhale,10
39.486,21:51:56.858,1143.0,980.0,exhale,10
39.508,21:51:56.880,1154.0,978.0,exhale,10
39.530,21:51:56.902,1141.0,979.0,exhale,10
39.552,21:51:56.924,1141.0,977.0,exhale,10
39.574,21:51:56.946,1141.0,979.0,exhale,10
39.596,21:51:56.968,1139.0,975.0,exhale,10
39.618,21:51:56.990,1142.0,981.0,exhale,10
39.640,21:51:57.012,1141.0,976.0,exhale,10
39.662,21:51:57.034,1141.0,978.0,exhale,10
39.684,21:51:57.056,1146.0,978.0,exhale,10
39.706,21:51:57.078,1141.0,978.0,exhale,10
39.728,21:51:57.100,1137.0,975.0,exhale,10
39.750,21:51:57.122,1137.0,974.0,exhale,10
39.773,21:51:57.145,1136.0,973.0,exhale,10
39.794,21:51:57.166,1137.0,974.0,exhale,10
39.816,21:51:57.188,1139.0,974.0,exhale,10
39.838,21:51:57.210,1139.0,971.0,exhale,10
39.860,21:51:57.232,1133.0,967.0,exhale,10
39.882,21:51:57.254,1131.0,970.0,exhale,10
39.904,21:51:57.276,1132.0,972.0,exhale,10
39.926,21:51:57.298,1131.0,969.0,exhale,10
39.948,21:51:57.320,1124.0,970.0,exhale,10
39.970,21:51:57.342,1130.0,970.0,exhale,10
39.992,21:51:57.364,1129.0,968.0,exhale,10
40.014,21:51:57.386,1143.0,969.0,inhale,11
40.036,21:51:57.408,1130.0,967.0,inhale,11
40.058,21:51:57.430,1123.0,967.0,inhale,11
40.080,21:51:57.452,1138.0,967.0,inhale,11
40.106,21:51:57.478,1126.0,956.0,inhale,11
40.125,21:51:57.497,1126.0,954.0,inhale,11
40.146,21:51:57.518,1123.0,967.0,inhale,11
40.168,21:51:57.540,1126.0,965.0,inhale,11
40.190,21:51:57.562,1127.0,966.0,inhale,11
40.212,21:51:57.584,1127.0,970.0,inhale,11
40.234,21:51:57.606,1126.0,968.0,inhale,11
40.257,21:51:57.629,1126.0,962.0,inhale,11
40.278,21:51:57.650,1128.0,970.0,inhale,11
40.300,21:51:57.672,1126.0,965.0,inhale,11
40.326,21:51:57.698,1128.0,963.0,inhale,11
40.344,21:51:57.716,1124.0,965.0,inhale,11
40.366,21:51:57.738,1119.0,963.0,inhale,11
40.391,21:51:57.763,1124.0,962.0,inhale,11
40.410,21:51:57.782,1124.0,966.0,inhale,11
40.432,21:51:57.804,1127.0,969.0,inhale,11
40.454,21:51:57.826,1117.0,963.0,inhale,11
40.476,21:51:57.848,1122.0,963.0,inhale,11
40.498,21:51:57.870,1137.0,966.0,inhale,11
40.520,21:51:57.892,1125.0,964.0,inhale,11
40.542,21:51:57.914,1129.0,968.0,inhale,11
40.564,21:51:57.936,1130.0,969.0,inhale,11
40.586,21:51:57.958,1122.0,973.0,inhale,11
40.608,21:51:57.980,1128.0,975.0,inhale,11
40.630,21:51:58.002,1139.0,978.0,inhale,11
40.652,21:51:58.024,1136.0,982.0,inhale,11
40.674,21:51:58.046,1137.0,981.0,inhale,11
40.696,21:51:58.068,1149.0,982.0,inhale,11
40.718,21:51:58.090,1148.0,986.0,inhale,11
40.742,21:51:58.113,1147.0,984.0,inhale,11
40.762,21:51:58.134,1150.0,985.0,inhale,11
40.784,21:51:58.156,1154.0,991.0,inhale,11
40.807,21:51:58.179,1153.0,988.0,inhale,11
40.828,21:51:58.200,1154.0,997.0,inhale,11
40.850,21:51:58.222,1155.0,984.0,inhale,11
40.872,21:51:58.244,1160.0,991.0,inhale,11
40.894,21:51:58.266,1165.0,990.0,inhale,11
40.916,21:51:58.288,1159.0,983.0,inhale,11
40.938,21:51:58.310,1166.0,988.0,inhale,11
40.960,21:51:58.332,1152.0,993.0,inhale,11
40.982,21:51:58.354,1160.0,996.0,inhale,11
41.004,21:51:58.376,1161.0,997.0,inhale,11
41.026,21:51:58.398,1160.0,997.0,inhale,11
41.048,21:51:58.420,1165.0,999.0,inhale,11
41.070,21:51:58.442,1164.0,995.0,inhale,11
41.092,21:51:58.464,1161.0,997.0,inhale,11
41.114,21:51:58.486,1161.0,997.0,inhale,11
41.136,21:51:58.508,1162.0,996.0,inhale,11
41.158,21:51:58.530,1165.0,998.0,inhale,11
41.180,21:51:58.552,1163.0,998.0,inhale,11
41.202,21:51:58.574,1162.0,1002.0,inhale,11
41.224,21:51:58.596,1161.0,995.0,inhale,11
41.246,21:51:58.618,1175.0,995.0,inhale,11
41.268,21:51:58.640,1167.0,993.0,inhale,11
41.290,21:51:58.662,1160.0,997.0,inhale,11
41.312,21:51:58.684,1160.0,996.0,inhale,11
41.338,21:51:58.710,1165.0,992.0,inhale,11
41.357,21:51:58.729,1163.0,991.0,inhale,11
41.378,21:51:58.750,1159.0,994.0,inhale,11
41.400,21:51:58.772,1158.0,993.0,inhale,11
41.422,21:51:58.794,1154.0,993.0,inhale,11
41.444,21:51:58.816,1156.0,984.0,inhale,11
41.467,21:51:58.839,1154.0,990.0,inhale,11
41.489,21:51:58.861,1159.0,994.0,inhale,11
41.510,21:51:58.882,1157.0,987.0,exhale,11
41.532,21:51:58.904,1151.0,987.0,exhale,11
41.554,21:51:58.926,1149.0,985.0,exhale,11
41.576,21:51:58.948,1148.0,984.0,exhale,11
41.598,21:51:58.970,1148.0,983.0,exhale,11
41.620,21:51:58.992,1147.0,988.0,exhale,11
41.642,21:51:59.014,1149.0,982.0,exhale,11
41.664,21:51:59.036,1145.0,982.0,exhale,11
41.686,21:51:59.058,1147.0,982.0,exhale,11
41.708,21:51:59.080,1146.0,981.0,exhale,11
41.730,21:51:59.102,1144.0,982.0,exhale,11
41.752,21:51:59.124,1144.0,980.0,exhale,11
41.774,21:51:59.146,1132.0,982.0,exhale,11
41.796,21:51:59.168,1146.0,982.0,exhale,11
41.818,21:51:59.190,1147.0,983.0,exhale,11
41.841,21:51:59.213,1152.0,987.0,exhale,11
41.862,21:51:59.234,1144.0,983.0,exhale,11
41.884,21:51:59.256,1143.0,966.0,exhale,11
41.907,21:51:59.279,1149.0,981.0,exhale,11
41.928,21:51:59.300,1141.0,979.0,exhale,11
41.950,21:51:59.322,1141.0,985.0,exhale,11
41.976,21:51:59.348,1141.0,980.0,exhale,11
41.994,21:51:59.366,1150.0,980.0,exhale,11
42.016,21:51:59.388,1141.0,982.0,exhale,11
42.038,21:51:59.410,1142.0,979.0,exhale,11
42.060,21:51:59.432,1140.0,980.0,exhale,11
42.082,21:51:59.454,1142.0,980.0,exhale,11
42.104,21:51:59.476,1142.0,981.0,exhale,11
42.128,21:51:59.500,1149.0,980.0,exhale,11
42.148,21:51:59.520,1143.0,982.0,exhale,11
42.170,21:51:59.542,1143.0,976.0,exhale,11
42.192,21:51:59.564,1144.0,982.0,exhale,11
42.214,21:51:59.586,1143.0,981.0,exhale,11
42.236,21:51:59.608,1146.0,984.0,exhale,11
42.258,21:51:59.630,1146.0,981.0,exhale,11
42.280,21:51:59.652,1144.0,980.0,exhale,11
42.302,21:51:59.674,1146.0,981.0,exhale,11
42.324,21:51:59.696,1135.0,984.0,exhale,11
42.346,21:51:59.718,1144.0,982.0,exhale,11
42.368,21:51:59.740,1144.0,982.0,exhale,11
42.391,21:51:59.763,1151.0,979.0,exhale,11
42.412,21:51:59.784,1144.0,984.0,exhale,11
42.434,21:51:59.806,1145.0,983.0,exhale,11
42.456,21:51:59.828,1139.0,983.0,exhale,11
42.488,21:51:59.860,1143.0,982.0,exhale,11
42.504,21:51:59.876,1143.0,987.0,exhale,11
42.522,21:51:59.894,1142.0,982.0,exhale,11
42.544,21:51:59.916,1144.0,971.0,exhale,11
42.566,21:51:59.938,1140.0,982.0,exhale,11
42.588,21:51:59.960,1142.0,979.0,exhale,11
42.610,21:51:59.982,1144.0,978.0,exhale,11
42.632,21:52:00.004,1137.0,979.0,exhale,11
42.654,21:52:00.026,1144.0,976.0,exhale,11
42.676,21:52:00.048,1140.0,979.0,exhale,11
42.698,21:52:00.070,1140.0,978.0,exhale,11
42.720,21:52:00.092,1140.0,979.0,exhale,11
42.742,21:52:00.114,1142.0,978.0,exhale,11
42.764,21:52:00.136,1141.0,977.0,exhale,11
42.786,21:52:00.158,1140.0,978.0,exhale,11
42.808,21:52:00.180,1139.0,988.0,exhale,11
42.830,21:52:00.202,1139.0,978.0,exhale,11
42.852,21:52:00.224,1143.0,981.0,exhale,11
42.874,21:52:00.246,1142.0,985.0,exhale,11
42.896,21:52:00.268,1143.0,981.0,exhale,11
42.918,21:52:00.290,1145.0,984.0,exhale,11
42.940,21:52:00.312,1144.0,981.0,exhale,11
42.962,21:52:00.334,1148.0,984.0,exhale,11
42.984,21:52:00.356,1144.0,981.0,exhale,11
43.006,21:52:00.378,1142.0,977.0,exhale,11
43.028,21:52:00.400,1139.0,977.0,exhale,11
